"AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LATITUDE","LONGITUDE",
"MBI","Mbeya Airport","Mbeya, Tanzania",585,"Tanzania","TZ","","","",33179,"Mbeya, Tanzania",585,-8.91888889,33.46333333,
"MBI","Mbeya Airport","Mbeya, Tanzania",585,"Tanzania","TZ","","","",33179,"Mbeya, Tanzania",585,-8.91500000,33.45666667,
"MBI","Mbeya Airport","Mbeya, Tanzania",585,"Tanzania","TZ","","","",33179,"Mbeya, Tanzania",585,-8.91888889,33.46333333,
"MBJ","Sangster International","Montego Bay, Jamaica",243,"Jamaica","JM","","","",33180,"Montego Bay, Jamaica",243,18.50194444,-77.91250000,
"MBJ","Sangster International","Montego Bay, Jamaica",243,"Jamaica","JM","","","",33180,"Montego Bay, Jamaica",243,18.50361111,-77.91333333,
"MBK","Matupa Airport","Matupa, Brazil",316,"Brazil","BR","","","",33181,"Matupa, Brazil",316,-10.23333333,-54.95000000,
"MBL","Manistee County-Blacker","Manistee/Ludington, MI",43,"United States","US","Michigan","MI","26",33182,"Manistee/Ludington, MI",43,44.27388889,-86.25333333,
"MBL","Manistee County-Blacker","Manistee/Ludington, MI",43,"United States","US","Michigan","MI","26",33182,"Manistee/Ludington, MI",43,44.27250000,-86.24694444,
"MBO","Mamburao Airport","Mamburao, Philippines",766,"Philippines","PH","","","",33183,"Mamburao, Philippines",766,13.21138889,120.60333333,
"MBO","Mamburao Airport","Mamburao, Philippines",766,"Philippines","PH","","","",33183,"Mamburao, Philippines",766,13.20805556,120.60555556,
"MBS","Tri City","Saginaw/Bay City/Midland, MI",43,"United States","US","Michigan","MI","26",33184,"Saginaw/Bay City/Midland, MI",43,43.53166667,-84.08166667,
"MBS","MBS International","Saginaw/Bay City/Midland, MI",43,"United States","US","Michigan","MI","26",33184,"Saginaw/Bay City/Midland, MI",43,43.53166667,-84.08166667,
"MBS","MBS International","Saginaw/Bay City/Midland, MI",43,"United States","US","Michigan","MI","26",33184,"Saginaw/Bay City/Midland, MI",43,43.53305556,-84.07972222,
"MBT","Masbate Airport","Masbate, Philippines",766,"Philippines","PH","","","",33185,"Masbate, Philippines",766,12.37027778,123.62833333,
"MBT","Masbate Airport","Masbate, Philippines",766,"Philippines","PH","","","",33185,"Masbate, Philippines",766,12.36972222,123.63000000,
"MBU","Mbambanakira Airport","Mbambanakira, Solomon Islands",874,"Solomon Islands","SB","","","",33186,"Mbambanakira, Solomon Islands",874,-9.43333333,159.50000000,
"MBX","Maribor Airport","Maribor, Yugoslavia",497,"Yugoslavia","YU","","","",33187,"Maribor, Yugoslavia",497,46.48000000,15.68944444,
"MBX","Maribor Airport","Maribor, Slovenia",481,"Slovenia","SI","","","",33187,"Maribor, Slovenia",481,46.47666667,15.68333333,
"MBX","Maribor Airport","Maribor, Slovenia",481,"Slovenia","SI","","","",33187,"Maribor, Slovenia",481,46.47972222,15.68611111,
"MBY","Omar N Bradley","Moberley, MO",64,"United States","US","Missouri","MO","29",33188,"Moberley, MO",64,39.46388889,-92.42666667,
"MBY","Omar N Bradley","Moberley, MO",64,"United States","US","Missouri","MO","29",33188,"Moberley, MO",64,39.46333333,-92.42638889,
"MBZ","Maues Airport","Maues, Brazil",316,"Brazil","BR","","","",33189,"Maues, Brazil",316,-3.37416667,-57.72583333,
"MBZ","Maues Airport","Maues, Brazil",316,"Brazil","BR","","","",33189,"Maues, Brazil",316,-3.37222222,-57.72472222,
"MCA","Macenta Airport","Macenta, Guinea",531,"Guinea","GN","","","",33190,"Macenta, Guinea",531,8.48333333,-9.53666667,
"MCA","Macenta Airport","Macenta, Guinea",531,"Guinea","GN","","","",33190,"Macenta, Guinea",531,8.48111111,-9.52583333,
"MCB","McComb/Pike County/John E. Lewis Field","McComb, MS",53,"United States","US","Mississippi","MS","28",33191,"McComb, MS",53,31.17861111,-90.47166667,
"MCB","McComb/Pike County/John E. Lewis Field","McComb, MS",53,"United States","US","Mississippi","MS","28",33191,"McComb, MS",53,31.17833333,-90.47194444,
"MCC","McClellan AFB","Sacramento, CA",91,"United States","US","California","CA","06",33192,"Sacramento, CA",91,38.66777778,-121.39944444,
"MCC","McClellan Airfield","Sacramento, CA",91,"United States","US","California","CA","06",33192,"Sacramento, CA",91,38.66777778,-121.39944444,
"MCC","McClellan Airfield","Sacramento, CA",91,"United States","US","California","CA","06",33192,"Sacramento, CA",91,38.66777778,-121.40055556,
"MCD","Mackinac Island Airport","Mackinac Island, MI",43,"United States","US","Michigan","MI","26",33193,"Mackinac Island, MI",43,45.86472222,-84.63722222,
"MCD","Mackinac Island Airport","Mackinac Island, MI",43,"United States","US","Michigan","MI","26",33193,"Mackinac Island, MI",43,45.86500000,-84.63722222,
"MCE","Merced Macready Regional","Merced, CA",91,"United States","US","California","CA","06",33194,"Merced, CA",91,37.28472222,-120.51277778,
"MCE","Merced Regional/Macready Field","Merced, CA",91,"United States","US","California","CA","06",33194,"Merced, CA",91,37.28472222,-120.51388889,
"MCF","Macdill AFB","Tampa, FL",33,"United States","US","Florida","FL","12",33195,"Tampa, FL (Metropolitan Area)",33,27.84888889,-82.52166667,
"MCF","Macdill AFB","Tampa, FL",33,"United States","US","Florida","FL","12",33195,"Tampa, FL (Metropolitan Area)",33,27.84944444,-82.52111111,
"MCG","McGrath Airport","McGrath, AK",1,"United States","US","Alaska","AK","02",33196,"McGrath, AK",1,62.95305556,-155.60583333,
"MCG","McGrath Airport","McGrath, AK",1,"United States","US","Alaska","AK","02",33196,"McGrath, AK",1,62.95277778,-155.60694444,
"MCH","General Manuel Serrano","Machala, Ecuador",337,"Ecuador","EC","","","",33197,"Machala, Ecuador",337,-3.26888889,-79.96666667,
"MCH","General Manuel Serrano","Machala, Ecuador",337,"Ecuador","EC","","","",33197,"Machala, Ecuador",337,-3.26722222,-79.96250000,
"MCI","Kansas City International","Kansas City, MO",64,"United States","US","Missouri","MO","29",33198,"Kansas City, MO",64,39.29750000,-94.71388889,
"MCJ","Maicao Airport","Maicao, Colombia",327,"Colombia","CO","","","",33199,"Maicao, Colombia",327,11.39166667,-72.24166667,
"MCK","McCook Municipal","McCook, NE",65,"United States","US","Nebraska","NE","31",33200,"McCook, NE",65,40.20611111,-100.59000000,
"MCK","McCook Ben Nelson Regional","McCook, NE",65,"United States","US","Nebraska","NE","31",33200,"McCook, NE",65,40.20638889,-100.59194444,
"MCL","Denali","McKinley Park, AK",1,"United States","US","Alaska","AK","02",30086,"McKinley Park, AK",1,63.64111111,-148.78638889,
"MCL","Denali","McKinley Park, AK",1,"United States","US","Alaska","AK","02",30086,"McKinley Park, AK",1,63.64500000,-148.79805556,
"MCM","Monaco Heloport","Monte Carlo, Monaco",458,"Monaco","MC","","","",33202,"Monte Carlo, Monaco",458,43.73333333,7.41666667,
"MCN","Middle Georgia Regional","Macon, GA",34,"United States","US","Georgia","GA","13",33155,"Macon, GA",34,32.69583333,-83.64916667,
"MCN","Middle Georgia Regional","Macon, GA",34,"United States","US","Georgia","GA","13",33155,"Macon, GA",34,32.69277778,-83.64916667,
"MCO","Orlando International","Orlando, FL",33,"United States","US","Florida","FL","12",31454,"Orlando, FL",33,28.43166667,-81.32472222,
"MCO","Orlando International","Orlando, FL",33,"United States","US","Florida","FL","12",31454,"Orlando, FL",33,28.42944444,-81.30888889,
"MCP","Macapa Airport","Macapa, Brazil",316,"Brazil","BR","","","",33205,"Macapa, Brazil",316,0.05000000,-51.06666667,
"MCP","Alberto Alcolumbre","Macapa, Brazil",316,"Brazil","BR","","","",33205,"Macapa, Brazil",316,0.05055556,-51.07222222,
"MCR","Melchor de Mencos Airport","Melchor de Mencos, Guatemala",127,"Guatemala","GT","","","",33206,"Melchor de Mencos, Guatemala",127,17.06111111,-89.15555556,
"MCS","Monte Caseros Airport","Monte Caseros, Argentina",303,"Argentina","AR","","","",33207,"Monte Caseros, Argentina",303,-30.27083333,-57.64111111,
"MCS","Monte Caseros Airport","Monte Caseros, Argentina",303,"Argentina","AR","","","",33207,"Monte Caseros, Argentina",303,-30.27055556,-57.63944444,
"MCT","Seeb International","Muscat, Oman",658,"Oman","OM","","","",33208,"Muscat, Oman",658,23.59166667,58.27916667,
"MCT","Muscat International","Muscat, Oman",658,"Oman","OM","","","",33208,"Muscat, Oman",658,23.59305556,58.28444444,
"MCT","Muscat International","Muscat, Oman",658,"Oman","OM","","","",33208,"Muscat, Oman",658,23.59277778,58.28166667,
"MCT","Muscat International","Muscat, Oman",658,"Oman","OM","","","",33208,"Muscat, Oman",658,23.60750000,58.27750000,
"MCT","Muscat International","Muscat, Oman",658,"Oman","OM","","","",33208,"Muscat, Oman",658,23.59305556,58.28444444,
"MCT","Muscat International","Muscat, Oman",658,"Oman","OM","","","",33208,"Muscat, Oman",658,23.60750000,58.27750000,
"MCU","Gueret/Lepaud","Montlucon, France",427,"France","FR","","","",33209,"Montlucon, France",427,46.22333333,2.36444444,
"MCV","McArthur River Airport","McArthur River, Australia",802,"Australia","AU","","","",33210,"McArthur River, Australia",802,-16.44583333,136.07833333,
"MCV","McArthur River Mine","McArthur River, Australia",802,"Australia","AU","","","",33210,"McArthur River, Australia",802,-16.44250000,136.08361111,
"MCV","McArthur River Mine","McArthur River, Australia",802,"Australia","AU","","","",33210,"McArthur River, Australia",802,-16.44333333,136.07666667,
"MCV","McArthur River Mine","McArthur River, Australia",802,"Australia","AU","","","",33210,"McArthur River, Australia",802,-16.44250000,136.08361111,
"MCV","McArthur River Mine","McArthur River, Australia",802,"Australia","AU","","","",33210,"McArthur River, Australia",802,-16.44333333,136.07666667,
"MCW","Mason City Municipal","Mason City, IA",61,"United States","US","Iowa","IA","19",33211,"Mason City, IA",61,43.15694444,-93.32944444,
"MCW","Mason City Municipal","Mason City, IA",61,"United States","US","Iowa","IA","19",33211,"Mason City, IA",61,43.15777778,-93.33138889,
"MCW","Mason City Municipal","Mason City, IA",61,"United States","US","Iowa","IA","19",33211,"Mason City, IA",61,43.15777778,-93.33111111,
"MCW","Mason City Municipal","Mason City, IA",61,"United States","US","Iowa","IA","19",33211,"Mason City, IA",61,43.15777778,-93.33138889,
"MCW","Mason City Municipal","Mason City, IA",61,"United States","US","Iowa","IA","19",33211,"Mason City, IA",61,43.15777778,-93.33111111,
"MCY","Sunshine Coast","Maroochydore, Australia",802,"Australia","AU","","","",33212,"Maroochydore, Australia",802,-26.60250000,153.09333333,
"MCY","Sunshine Coast","Maroochydore, Australia",802,"Australia","AU","","","",33212,"Maroochydore, Australia",802,-26.60333333,153.09111111,
"MCZ","Zumbi Dos Palmares","Maceio, Brazil",316,"Brazil","BR","","","",33213,"Maceio, Brazil",316,-9.51083333,-35.79166667,
"MD1","Freeway","Michellville, MD",35,"United States","US","Maryland","MD","24",36460,"Michellville, MD",35,38.94138889,-76.77250000,
"MD2","Maryland","Indian Head, MD",35,"United States","US","Maryland","MD","24",36690,"Indian Head, MD",35,38.59694444,-77.07250000,
"MD2","Maryland","Indian Head, MD",35,"United States","US","Maryland","MD","24",36690,"Indian Head, MD",35,38.60055556,-77.07305556,
"MD2","Maryland","Indian Head, MD",35,"United States","US","Maryland","MD","24",36690,"Indian Head, MD",35,38.59694444,-77.07250000,
"MDA","Martindale AHP","San Antonio, TX",74,"United States","US","Texas","TX","48",33214,"San Antonio, TX",74,29.43138889,-98.37777778,
"MDB","Melinda Airport","Melinda, Belize",106,"Belize","BZ","","","",33215,"Melinda, Belize",106,16.99944444,-88.31805556,
"MDB","Melinda Airport","Melinda, Belize",106,"Belize","BZ","","","",33215,"Melinda, Belize",106,16.99972222,-88.31916667,
"MDB","Melinda Airport","Melinda, Belize",106,"Belize","BZ","","","",33215,"Melinda, Belize",106,16.99944444,-88.31805556,
"MDB","Melinda Airport","Melinda, Belize",106,"Belize","BZ","","","",33215,"Melinda, Belize",106,16.99972222,-88.31916667,
"MDC","Sam Ratulangi","Menado, Indonesia",832,"Indonesia","ID","","","",33216,"Menado, Indonesia",832,1.54388889,124.92361111,
"MDC","Sam Ratulangi","Menado, Indonesia",832,"Indonesia","ID","","","",33216,"Menado, Indonesia",832,1.54916667,124.92638889,
"MDD","Midland Airpark","Midland/Odessa, TX",74,"United States","US","Texas","TX","48",33158,"Midland/Odessa, TX",74,32.03583333,-102.10222222,
"MDD","Midland Airpark","Midland/Odessa, TX",74,"United States","US","Texas","TX","48",33158,"Midland/Odessa, TX",74,32.03666667,-102.10111111,
"MDD","Midland Airpark","Midland/Odessa, TX",74,"United States","US","Texas","TX","48",33158,"Midland/Odessa, TX",74,32.03666667,-102.10166667,
"MDD","Midland Airpark","Midland/Odessa, TX",74,"United States","US","Texas","TX","48",33158,"Midland/Odessa, TX",74,32.03666667,-102.10111111,
"MDD","Midland Airpark","Midland/Odessa, TX",74,"United States","US","Texas","TX","48",33158,"Midland/Odessa, TX",74,32.03666667,-102.10166667,
"MDE","Jose Maria Cordova","Medellin, Colombia",327,"Colombia","CO","","","",31565,"Medellin, Colombia",327,6.16444444,-75.42305556,
"MDF","Taylor County","Medford, WI",45,"United States","US","Wisconsin","WI","55",33219,"Medford, WI",45,45.10111111,-90.30333333,
"MDF","Taylor County","Medford, WI",45,"United States","US","Wisconsin","WI","55",33219,"Medford, WI",45,45.10138889,-90.30083333,
"MDF","Taylor County","Medford, WI",45,"United States","US","Wisconsin","WI","55",33219,"Medford, WI",45,45.10138889,-90.30027778,
"MDF","Taylor County","Medford, WI",45,"United States","US","Wisconsin","WI","55",33219,"Medford, WI",45,45.10138889,-90.30083333,
"MDF","Taylor County","Medford, WI",45,"United States","US","Wisconsin","WI","55",33219,"Medford, WI",45,45.10138889,-90.30027778,
"MDG","Mudanjiang Airport","Mudanjiang, China",713,"China","CN","","","",33220,"Mudanjiang, China",713,44.60000000,129.50000000,
"MDG","Hailang","Mudanjiang, China",713,"China","CN","","","",33220,"Mudanjiang, China",713,44.52416667,129.56888889,
"MDG","Hailang","Mudanjiang, China",713,"China","CN","","","",33220,"Mudanjiang, China",713,44.52333333,129.57000000,
"MDG","Hailang","Mudanjiang, China",713,"China","CN","","","",33220,"Mudanjiang, China",713,44.52416667,129.56888889,
"MDG","Hailang","Mudanjiang, China",713,"China","CN","","","",33220,"Mudanjiang, China",713,44.52333333,129.57000000,
"MDH","Southern Illinois","Carbondale, IL",41,"United States","US","Illinois","IL","17",33221,"Carbondale, IL",41,37.78138889,-89.24694444,
"MDH","Southern Illinois","Carbondale, IL",41,"United States","US","Illinois","IL","17",33221,"Carbondale, IL",41,37.77805556,-89.25194444,
"MDI","Makurdi Airport","Makurdi, Nigeria",555,"Nigeria","NG","","","",33222,"Makurdi, Nigeria",555,7.70777778,8.62222222,
"MDI","Makurdi Airport","Makurdi, Nigeria",555,"Nigeria","NG","","","",33222,"Makurdi, Nigeria",555,7.70388889,8.61388889,
"MDJ","City County","Madras, OR",92,"United States","US","Oregon","OR","41",33223,"Madras, OR",92,44.66611111,-121.16305556,
"MDJ","Madras Municipal","Madras, OR",92,"United States","US","Oregon","OR","41",33223,"Madras, OR",92,44.67027778,-121.15527778,
"MDK","Mbandaka Airport","Mbandaka, Congo (Kinshasa)",517,"Congo (Kinshasa)","CD","","","",33224,"Mbandaka, Congo (Kinshasa)",517,0.02333333,18.29222222,
"MDK","Mbandaka Airport","Mbandaka, Congo (Kinshasa)",517,"Congo (Kinshasa)","CD","","","",33224,"Mbandaka, Congo (Kinshasa)",517,0.02250000,18.28888889,
"MDL","Mandalay Airport","Mandalay, Burma",706,"Burma","MM","","","",33225,"Mandalay, Burma",706,21.94055556,96.08972222,
"MDL","Mandalay International","Mandalay, Burma",706,"Burma","MM","","","",33225,"Mandalay, Burma",706,21.70111111,95.97750000,
"MDO","Middleton Island Airport","Middleton Island, AK",1,"United States","US","Alaska","AK","02",33226,"Middleton Island, AK",1,59.45305556,-146.30000000,
"MDO","Middleton Island Airport","Middleton Island, AK",1,"United States","US","Alaska","AK","02",33226,"Middleton Island, AK",1,59.45000000,-146.30722222,
"MDQ","Astor Piazzolla","Mar del Plata, Argentina",303,"Argentina","AR","","","",33227,"Mar del Plata, Argentina",303,-37.93472222,-57.57222222,
"MDQ","Mar del Plata Airport","Mar del Plata, Argentina",303,"Argentina","AR","","","",33227,"Mar del Plata, Argentina",303,-37.93416667,-57.57333333,
"MDR","Medfra Airport","Medfra, AK",1,"United States","US","Alaska","AK","02",33228,"Medfra, AK",1,63.10694444,-154.71666667,
"MDS","Middle Caicos Airport","Middle Caicos, Turks and Caicos Islands",281,"Turks and Caicos Islands","TC","","","",33229,"Middle Caicos, Turks and Caicos Islands",281,21.78333333,-71.76666667,
"MDS","Middle Caicos Airport","Middle Caicos, Turks and Caicos Islands",281,"Turks and Caicos Islands","TC","","","",33229,"Middle Caicos, Turks and Caicos Islands",281,21.82583333,-71.80277778,
"MDS","Middle Caicos Airport","Middle Caicos, Turks and Caicos Islands",281,"Turks and Caicos Islands","TC","","","",33229,"Middle Caicos, Turks and Caicos Islands",281,21.82611111,-71.80250000,
"MDS","Conch Bar","Middle Caicos, Turks and Caicos Islands",281,"Turks and Caicos Islands","TC","","","",33229,"Middle Caicos, Turks and Caicos Islands",281,21.82611111,-71.80250000,
"MDS","Middle Caicos Airport","Middle Caicos, Turks and Caicos Islands",281,"Turks and Caicos Islands","TC","","","",33229,"Middle Caicos, Turks and Caicos Islands",281,21.82583333,-71.80277778,
"MDS","Conch Bar","Middle Caicos, Turks and Caicos Islands",281,"Turks and Caicos Islands","TC","","","",33229,"Middle Caicos, Turks and Caicos Islands",281,21.82611111,-71.80250000,
"MDT","Harrisburg International","Harrisburg, PA",23,"United States","US","Pennsylvania","PA","42",32070,"Harrisburg, PA",23,40.19305556,-76.76222222,
"MDT","Harrisburg International","Harrisburg, PA",23,"United States","US","Pennsylvania","PA","42",32070,"Harrisburg, PA",23,40.19305556,-76.76250000,
"MDU","Mendi Airport","Mendi, Papua New Guinea",804,"Papua New Guinea","PG","","","",33231,"Mendi, Papua New Guinea",804,-6.15861111,143.65000000,
"MDU","Mendi Airport","Mendi, Papua New Guinea",804,"Papua New Guinea","PG","","","",33231,"Mendi, Papua New Guinea",804,-6.14777778,143.65722222,
"MDU","Mendi Airport","Mendi, Papua New Guinea",804,"Papua New Guinea","PG","","","",33231,"Mendi, Papua New Guinea",804,-6.14833333,143.65722222,
"MDU","Mendi Airport","Mendi, Papua New Guinea",804,"Papua New Guinea","PG","","","",33231,"Mendi, Papua New Guinea",804,-6.14777778,143.65722222,
"MDU","Mendi Airport","Mendi, Papua New Guinea",804,"Papua New Guinea","PG","","","",33231,"Mendi, Papua New Guinea",804,-6.14833333,143.65722222,
"MDW","Chicago Midway International","Chicago, IL",41,"United States","US","Illinois","IL","17",30977,"Chicago, IL",41,41.78500000,-87.75194444,
"MDW","Chicago Midway International","Chicago, IL",41,"United States","US","Illinois","IL","17",30977,"Chicago, IL",41,41.78583333,-87.75250000,
